Event	ID	Name			Wwise Object Path	Notes
	98052659	AudioEvent_Bookshelf_Break			\Default Work Unit\Objects\Bookshelf\AudioEvent_Bookshelf_Break	
	2439859385	AudioEvent_Bookshelf_Killer_Hit			\Default Work Unit\Objects\Bookshelf\AudioEvent_Bookshelf_Killer_Hit	
	2952515828	AudioEvent_Bookshelf_Kick			\Default Work Unit\Objects\Bookshelf\AudioEvent_Bookshelf_Kick	
	4130655081	AudioEvent_Bookshelf_Land			\Default Work Unit\Objects\Bookshelf\AudioEvent_Bookshelf_Land	Killer Loud Noise

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	432213892	sfx_bookshelf_break_debris_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris\sfx_bookshelf_break_debris_04		21597
	436346007	sfx_bookshelf_break_hit_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_hit_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Kick\Bookshelf_Break_Hit\sfx_bookshelf_break_hit_01		17037
	439253104	sfx_bookshelf_break_debris_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris\sfx_bookshelf_break_debris_03		23223
	626887695	sfx_bookshelf_break_debris_far_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_01\sfx_bookshelf_break_debris_far_01		5984
	668209935	sfx_bookshelf_break_debris_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris\sfx_bookshelf_break_debris_02		13837
	698757876	sfx_bookshelf_break_debris_far_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_02\sfx_bookshelf_break_debris_far_09		5203
	769276888	sfx_bookshelf_break_debris_far_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_02\sfx_bookshelf_break_debris_far_10		14740
	778397597	sfx_bookshelf_break_crack_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_crack_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Kick\Bookshelf_Break_Crack\sfx_bookshelf_break_crack_01		3914
	856495208	sfx_bookshelf_break_debris_far_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_02\sfx_bookshelf_break_debris_far_06		10469
	871235302	sfx_bookshelf_break_debris_far_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_02\sfx_bookshelf_break_debris_far_08		11893
	923690051	sfx_bookshelf_break_debris_far_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_debris_far_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Break\Bookshelf_Break_Debris_Far_01\sfx_bookshelf_break_debris_far_04		4859
	923902745	sfx_bookshelf_break_hit_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_hit_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Kick\Bookshelf_Break_Hit\sfx_bookshelf_break_hit_04		7442
	979383631	sfx_bookshelf_break_hit_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_hit_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Kick\Bookshelf_Break_Hit\sfx_bookshelf_break_hit_03		9766
	1012666193	sfx_bookshelf_break_hit_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_break_hit_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Kick\Bookshelf_Break_Hit\sfx_bookshelf_break_hit_02		16255
	1063848246	sfx_bookshelf_land_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Bookshelf\sfx_bookshelf_land_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Bookshelf\Bookshelf_Land\sfx_bookshelf_land_02		21911

