Event	ID	Name			Wwise Object Path	Notes
	57685806	AudioEvent_Chainsaw_Cannibal_Hit_Wall			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Hit_Wall	
	767964435	AudioEvent_Chainsaw_Cannibal_Rev			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Rev	
	926684376	AudioEvent_Chainsaw_Cannibal_Start			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Start	
	1158756250	AudioEvent_Chainsaw_Cannibal_Idle			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Idle	
	1919296220	AudioEvent_Chainsaw_Cannibal_Hit_Survivor_Special			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Hit_Survivor_Special	
	2439225420	AudioEvent_Chainsaw_Cannibal_Hit_Survivor			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Hit_Survivor	
	2689366611	AudioEvent_Chainsaw_Cannibal_Hit_Object			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Hit_Object	
	3155677262	AudioEvent_Chainsaw_Cannibal_Swing			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Swing	
	3415013186	AudioEvent_Chainsaw_Cannibal_Cancel			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Cancel	
	3742453264	AudioEvent_Chainsaw_Cannibal_Charge			\Default Work Unit\Powers\Chainsaw_Cannibal\AudioEvent_Chainsaw_Cannibal_Charge	

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	235438075	vo_killer_cannibal_grunt_hurt_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_07		10043
	244762435	sfx_chainsaw_cannibal_swing_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_swing_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Swing\sfx_chainsaw_cannibal_swing_01		4783
	247009106	sfx_sledgehammer_clean_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_sledgehammer_clean_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\SledgeHammer_Clean\SledgeHammer_Clean\sfx_sledgehammer_clean_12		13427
	257062285	sfx_chainsaw_cannibal_rev_loop_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_loop_01_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Loop\sfx_chainsaw_cannibal_rev_loop_01		33588
	269750344	vo_killer_cannibal_scream_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_scream_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_Scream\Cannibal_Scream\vo_killer_cannibal_scream_02		14018
	274647503	sfx_weapon_sledgehammer_attack_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_attack_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\SledgeHammer_Attack\SledgeHammer_Attack\sfx_weapon_sledgehammer_attack_02		9649
	281881616	sfx_chainsaw_cannibal_rev_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_06		11789
	285670590	sfx_chainsaw_cannibal_rev_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_02		15973
	288405496	sfx_chainsaw_cannibal_rev_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_08		20170
	295570587	sfx_chainsaw_swing_mechanic_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_swing_mechanic_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Swing\Chainsaw_Cannibal_Swing_Mechanic\sfx_chainsaw_swing_mechanic_01		19281
	324006906	vo_killer_cannibal_grunt_hurt_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_03		10145
	329062088	vo_killer_cannibal_scream_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_scream_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_Scream\Cannibal_Scream\vo_killer_cannibal_scream_04		13884
	344569545	sfx_chainsaw_cannibal_rev_add_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_add_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Cannibal_Rev_Add\sfx_chainsaw_cannibal_rev_add_07		20270
	374767745	sfx_chainsaw_cannibal_body_loop_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_body_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Attack_Body_Loop\sfx_chainsaw_cannibal_body_loop_02		30973
	420152700	sfx_chainsaw_cannibal_rev_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_10		17211
	426100798	sfx_chainsaw_cannibal_rev_14	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_14_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_14		17593
	435225564	sfx_chainsaw_cannibal_body_loop_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_body_loop_04_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Attack_Body_Loop\sfx_chainsaw_cannibal_body_loop_04		28821
	447039250	sfx_chainsaw_cannibal_rev_13	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_13_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_13		19262
	483034059	sfx_sledgehammer_clean_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_sledgehammer_clean_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\SledgeHammer_Clean\SledgeHammer_Clean\sfx_sledgehammer_clean_10		9045
	492829679	sfx_weapon_sledgehammer_arm_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_arm_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\SledgeHammer_Arm\SledgeHammer_Arm\sfx_weapon_sledgehammer_arm_04		5842
	514860639	sfx_weapon_sledgehammer_attack_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_attack_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\SledgeHammer_Attack\SledgeHammer_Attack\sfx_weapon_sledgehammer_attack_01		9753
	533216846	vo_killer_cannibal_scream_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_scream_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_Scream\Cannibal_Scream\vo_killer_cannibal_scream_03		13949
	539334108	sfx_chainsaw_cannibal_idle_shot_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_idle_shot_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\sfx_chainsaw_cannibal_idle_shot_01		110042
	551308913	sfx_weapon_sledgehammer_arm_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_arm_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\SledgeHammer_Arm\SledgeHammer_Arm\sfx_weapon_sledgehammer_arm_03		5102
	613931738	vo_killer_cannibal_scream_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_scream_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_Scream\Cannibal_Scream\vo_killer_cannibal_scream_01		14193
	622009220	sfx_chainsaw_cannibal_swing_gaz_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_swing_gaz_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Swing\sfx_chainsaw_cannibal_swing_gaz_01		17747
	624335071	sfx_chainsaw_cannibal_idle_loop_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_idle_loop_01_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Idle_Loop\sfx_chainsaw_cannibal_idle_loop_01		59766
	720393825	vo_killer_cannibal_scream_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_scream_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_Scream\Cannibal_Scream\vo_killer_cannibal_scream_05		16571
	727707585	vo_killer_cannibal_grunt_hurt_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_02		11800
	738542830	sfx_weapon_sledgehammer_attack_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_attack_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\SledgeHammer_Attack\SledgeHammer_Attack\sfx_weapon_sledgehammer_attack_04		16120
	757801408	sfx_chainsaw_cannibal_rev_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_04		19392
	771052784	sfx_chainsaw_swing_mechanic_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_swing_mechanic_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Swing\Chainsaw_Cannibal_Swing_Mechanic\sfx_chainsaw_swing_mechanic_02		20695
	779167555	sfx_chainsaw_cannibal_rev_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_03		12782
	818607148	sfx_chainsaw_cannibal_rev_add_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_add_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Cannibal_Rev_Add\sfx_chainsaw_cannibal_rev_add_05		18874
	822864908	sfx_chainsaw_cannibal_rev_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_07		13128
	834287585	sfx_chainsaw_cannibal_body_loop_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_body_loop_03_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Attack_Body_Loop\sfx_chainsaw_cannibal_body_loop_03		21160
	847333722	sfx_chainsaw_cannibal_hit_wall_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_hit_wall_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Attack_Hit_Wall\Chainsaw_Attack_Hit_Wall\sfx_chainsaw_cannibal_hit_wall_03		9767
	847933994	vo_killer_cannibal_grunt_hurt_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_04		9977
	888609734	vo_killer_cannibal_grunt_hurt_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_05		10529
	902454635	sfx_weapon_sledgehammer_arm_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\SledgeHammer\sfx_weapon_sledgehammer_arm_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\SledgeHammer_Arm\SledgeHammer_Arm\sfx_weapon_sledgehammer_arm_02		3949
	917104975	vo_killer_cannibal_grunt_hurt_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Cannibal\vo_killer_cannibal_grunt_hurt_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Cannibal_SpecialKill\Cannibal_Special_Grunt\Grunt_Hurt_Cannibal\vo_killer_cannibal_grunt_hurt_08		6631
	928806093	sfx_chainsaw_cannibal_rev_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Single\Chainsaw_Attack_Rev_Single\sfx_chainsaw_cannibal_rev_11		20716
	974432175	sfx_chainsaw_cannibal_rev_loop_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_rev_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Rev_Loop\sfx_chainsaw_cannibal_rev_loop_02		30973
	978696058	sfx_chainsaw_cannibal_hit_wall_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_hit_wall_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Attack_Hit_Wall\Chainsaw_Attack_Hit_Wall\sfx_chainsaw_cannibal_hit_wall_04		10024
	980681609	sfx_chainsaw_cannibal_idle_loop_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Chainsaw_Cannibal\sfx_chainsaw_cannibal_idle_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_Cannibal\Chainsaw_Cannibal_Idle_Loop\sfx_chainsaw_cannibal_idle_loop_02		29818
