Event	ID	Name			Wwise Object Path	Notes
	496826928	AudioEvent_Blink_Cooldown			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Cooldown	
	1796576142	AudioEvent_Blink_Charge_Stop			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Charge_Stop	
	2035601446	AudioEvent_Blink_Disappear			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Disappear	
	2287639924	AudioEvent_Blink_Appear			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Appear	
	2888502499	AudioEvent_Blink_Charge			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Charge	
	3166779460	AudioEvent_Blink_Ready			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Ready	
	4076552701	AudioEvent_Blink_Warning			\Default Work Unit\Powers\Blink\AudioEvent_Blink_Warning	

State Group	ID	Name			Wwise Object Path	Notes
	4268632856	AudioStateGameplay			\Default Work Unit\AudioStateGameplay	

State	ID	Name	State Group			Notes
	748895195	None	AudioStateGameplay			
	1081280556	Killer	AudioStateGameplay			
	2071473003	Survivor	AudioStateGameplay			

Custom State	ID	Name	State Group	Owner		Notes
	499152851	Killer	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Charging		
	580610377	Killer	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Full		
	996313363	Survivor	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Warning		

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	157144959	sfx_bonesaw_clean_metal_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_metal_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Metal\sfx_bonesaw_clean_metal_02		5476
	184738152	vo_killer_nurse_blink_charge_full_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_blink_charge_full_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Full\Nurse_Charge_Full\vo_killer_nurse_blink_charge_full_01		12199
	201699303	sfx_bonesaw_arm_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_arm_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\BoneSaw_Arm\BoneSaw_Arm\sfx_bonesaw_arm_01		2324
	214252380	sfx_blink_disappear_smoke_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_disappear_smoke_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Disappear\Blink_Disappear_Smoke\sfx_blink_disappear_smoke_01		7472
	230826529	sfx_blink_charge_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_charge_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Charge\sfx_blink_charge_01		30986
	245282235	sfx_blink_appear_flash_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_appear_flash_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Warning\Blink_Appear_Flash\sfx_blink_appear_flash_01		13332
	293683048	sfx_bonesaw_attack_slice_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_slice_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Slice\sfx_bonesaw_attack_slice_01		3478
	317974724	vo_killer_nurse_grunt_hurt_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_grunt_hurt_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Nurse\Grunt_Hurt_Nurse\vo_killer_nurse_grunt_hurt_02		11930
	329340321	sfx_bonesaw_pull_out_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_pull_out_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Pull_Out\BoneSaw_Pull_Out\BoneSaw_Pull_Out\sfx_bonesaw_pull_out_01		2324
	331035508	vo_killer_nurse_teleport_appear_10	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_10\vo_killer_nurse_teleport_appear_10		29770
	333904633	sfx_bonesaw_attack_killer_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_killer_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Killer\sfx_bonesaw_attack_killer_04		4517
	337443670	vo_killer_nurse_teleport_charging_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_charging_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Charging\vo_killer_nurse_teleport_charging_01		8298
	363505580	sfx_blink_charge_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_charge_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Charge\sfx_blink_charge_02		36413
	364677632	vo_killer_nurse_blink_charge_full_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_blink_charge_full_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Full\Nurse_Charge_Full\vo_killer_nurse_blink_charge_full_03		16400
	387989603	vo_killer_nurse_teleport_appear_06	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_06\vo_killer_nurse_teleport_appear_06		17650
	390121145	vo_killer_nurse_teleport_appear_08	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_08\vo_killer_nurse_teleport_appear_08		19375
	425760119	vo_killer_nurse_teleport_disappear_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_disappear_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Cooldown\Nurse_Teleport_Disappear\vo_killer_nurse_teleport_disappear_02		11919
	449245412	sfx_bonesaw_attack_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Survivor\sfx_bonesaw_attack_02		3080
	456541522	vo_killer_nurse_teleport_disappear_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_disappear_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Cooldown\Nurse_Teleport_Disappear\vo_killer_nurse_teleport_disappear_03		8915
	479096784	sfx_bonesaw_pull_out_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_pull_out_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Pull_Out\BoneSaw_Pull_Out\BoneSaw_Pull_Out\sfx_bonesaw_pull_out_03		2482
	487733615	sfx_bonesaw_arm_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_arm_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\BoneSaw_Arm\BoneSaw_Arm\sfx_bonesaw_arm_02		3250
	552103182	sfx_blink_appear_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_appear_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Appear\sfx_blink_appear_03		94764
	557197660	vo_killer_nurse_teleport_appear_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_01\vo_killer_nurse_teleport_appear_01		16341
	595873883	vo_killer_nurse_teleport_appear_05	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_05\vo_killer_nurse_teleport_appear_05		18387
	661293119	sfx_bonesaw_attack_add_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_add_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Add\sfx_bonesaw_attack_add_02		5062
	676553378	vo_killer_nurse_teleport_disappear_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_disappear_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Cooldown\Nurse_Teleport_Disappear\vo_killer_nurse_teleport_disappear_01		9790
	704641396	sfx_blink_ready_loop_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_ready_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Ready_Loop\sfx_blink_ready_loop_02		47700
	706353362	sfx_blink_charge_start_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_charge_start_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Charge\sfx_blink_charge_start_01		15902
	725813667	sfx_blink_disappear_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_disappear_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Disappear\sfx_blink_disappear_01		19759
	734069632	sfx_bonesaw_clean_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Blood\sfx_bonesaw_clean_02		7753
	745412746	sfx_bonesaw_clean_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Blood\sfx_bonesaw_clean_03		7216
	747158229	sfx_blink_appear_flash_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_appear_flash_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Warning\Blink_Appear_Flash\sfx_blink_appear_flash_02		11380
	750254695	vo_killer_nurse_teleport_appear_09	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_09\vo_killer_nurse_teleport_appear_09		19900
	759979751	sfx_blink_ready_burn_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_ready_burn_01_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Ready_Loop\sfx_blink_ready_burn_01		19339
	772331535	vo_killer_nurse_teleport_appear_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_03\vo_killer_nurse_teleport_appear_03		14965
	780518240	vo_killer_nurse_grunt_hurt_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_grunt_hurt_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Nurse\Grunt_Hurt_Nurse\vo_killer_nurse_grunt_hurt_01		10937
	781617038	sfx_blink_disappear_smoke_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_disappear_smoke_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Disappear\Blink_Disappear_Smoke\sfx_blink_disappear_smoke_02		5617
	787877473	vo_killer_nurse_blink_charge_full_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_blink_charge_full_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Start_Full\Nurse_Charge_Full\vo_killer_nurse_blink_charge_full_02		11531
	787951589	sfx_bonesaw_clean_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Blood\sfx_bonesaw_clean_01		8251
	797964424	sfx_bonesaw_clean_metal_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_metal_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Metal\sfx_bonesaw_clean_metal_01		4003
	810169504	sfx_bonesaw_clean_metal_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_clean_metal_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\BoneSaw_Clean\BoneSaw_Clean_Metal\sfx_bonesaw_clean_metal_03		4564
	824491352	sfx_blink_charge_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_charge_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Charge\sfx_blink_charge_03		29222
	852089173	sfx_blink_disappear_smoke_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_disappear_smoke_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Disappear\Blink_Disappear_Smoke\sfx_blink_disappear_smoke_04		5504
	852687366	vo_killer_nurse_grunt_hurt_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_grunt_hurt_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Nurse\Grunt_Hurt_Nurse\vo_killer_nurse_grunt_hurt_04		11616
	859037659	sfx_bonesaw_attack_add_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_add_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Add\sfx_bonesaw_attack_add_01		5256
	859446376	sfx_bonesaw_attack_killer_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_killer_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Killer\sfx_bonesaw_attack_killer_01		6316
	864649926	sfx_blink_charge_burn_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_charge_burn_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Charge\sfx_blink_charge_burn_01		82898
	888755390	sfx_bonesaw_attack_killer_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_killer_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Killer\sfx_bonesaw_attack_killer_03		6261
	900395387	sfx_bonesaw_attack_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\BoneSaw\sfx_bonesaw_attack_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\BoneSaw_Attack\BoneSaw_Attack_Survivor\sfx_bonesaw_attack_03		3178
	902916714	sfx_blink_ready_loop_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_ready_loop_01_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Ready_Loop\sfx_blink_ready_loop_01		91717
	903069564	vo_killer_nurse_teleport_appear_11	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Nurse\vo_killer_nurse_teleport_appear_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Nurse_Blink_Appear\Nurse_Teleport_Appear\vo_killer_nurse_teleport_appear_11\vo_killer_nurse_teleport_appear_11		29056
	940577191	sfx_blink_appear_smoke_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Blink\sfx_blink_appear_smoke_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Blink\Blink_Disappear\sfx_blink_appear_smoke_01		27590
