Event	ID	Name			Wwise Object Path	Notes
	441888572	AudioEvent_Hatchet_Reload_Out			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Reload_Out	
	908731705	AudioEvent_Hatchet_Special_Hit			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Special_Hit	
	1067517634	AudioEvent_Hatchet_Throw_Loop_Stop			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Throw_Loop_Stop	
	1989872309	AudioEvent_Hatchet_Reload			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Reload	
	1997703494	AudioEvent_Hatchet_Charge_Cue			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Charge_Cue	
	2579866350	AudioEvent_Hatchet_Charge_Full			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Charge_Full	
	2714549387	AudioEvent_Hatchet_Break			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Break	
	3805469998	AudioEvent_Hatchet_Swap_Out			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Swap_Out	
	3813668371	AudioEvent_Hatchet_Swap_In			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Swap_In	
	4202837738	AudioEvent_Hatchet_Throw_Loop_Start			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Throw_Loop_Start	

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	320419700	vo_killer_huntress_throw_033	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_033_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_033		7380
	340417183	vo_killer_huntress_attack_046	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_046_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_046		8678
	343348532	vo_killer_huntress_charge_118	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_118_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_118		8373
	356715315	vo_killer_huntress_attack_061	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_061_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_061		10299
	365903836	sfx_hatchet_reload_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_reload_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Reload\sfx_hatchet_reload_02		4203
	378953183	vo_killer_huntress_throw_076	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_076_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_076		6035
	394562143	sfx_hatchet_reload_bag_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_reload_bag_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Reload_Out\sfx_hatchet_reload_bag_01		7847
	402247104	sfx_hatchet_swap_blade_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_blade_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_Out\Hatchet_Swap_Blade\sfx_hatchet_swap_blade_01		3229
	408255432	sfx_weapon_axe_attack_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_attack_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\Axe_Attack\Axe_Attack\sfx_weapon_axe_attack_01		9753
	414167636	sfx_hatchet_special_hit_blood_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_special_hit_blood_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Special_Hit\Hatchet_Special_Hit_Blood\sfx_hatchet_special_hit_blood_03		13347
	416889508	sfx_weapon_axe_attack_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_attack_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\Axe_Attack\Axe_Attack\sfx_weapon_axe_attack_05		9489
	443439719	sfx_hatchet_throw_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_throw_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Throw\sfx_hatchet_throw_01		3501
	444375539	sfx_hatchet_impact_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_impact_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Break\Hatchet_Impact\sfx_hatchet_impact_02		9552
	447960236	vo_killer_huntress_hurt_028	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_028_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_028		35630
	452768666	vo_killer_huntress_throw_049	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_049_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_049		4557
	453140962	sfx_weapon_axe_arm_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_arm_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\Axe_Arm\Axe_Arm\sfx_weapon_axe_arm_02		3949
	464767942	sfx_hatchet_impact_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_impact_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Break\Hatchet_Impact\sfx_hatchet_impact_01		9716
	468305021	vo_killer_huntress_hurt_047	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_047_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_047		36333
	472355200	sfx_hatchet_swap_belt_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_belt_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_Out\Hatchet_Swap_Belt\sfx_hatchet_swap_belt_02		4959
	472911470	sfx_axe_pull_out_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_pull_out_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Pull_Out\Axe_Pull_Out\Axe_Pull_Out\sfx_axe_pull_out_03		26903
	514446185	sfx_axe_clean_metal_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_clean_metal_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\Axe_Clean\Axe_Clean_Metal\sfx_axe_clean_metal_01		5839
	538806925	sfx_axe_clean_blood_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_clean_blood_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\Axe_Clean\Axe_Clean_Blood\sfx_axe_clean_blood_01		14577
	541305549	sfx_hatchet_break_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_break_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Break\sfx_hatchet_break_01		8871
	554837496	vo_killer_huntress_hurt_013	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_013_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_013		26263
	556622586	sfx_hatchet_swap_belt_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_belt_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_Out\Hatchet_Swap_Belt\sfx_hatchet_swap_belt_01		4721
	556857994	vo_killer_huntress_charge_111	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_111_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_111		6190
	560741665	vo_killer_huntress_throw_040	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_040_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_040		4398
	571039910	sfx_hatchet_reload_blade_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_reload_blade_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Reload\Hatchet_Reload_Blade\sfx_hatchet_reload_blade_02		5290
	592827335	sfx_hatchet_throw_loop_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_throw_loop_01_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Throw\sfx_hatchet_throw_loop_01		3747
	602297592	vo_killer_huntress_hurt_023	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_023_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_023		28893
	606736795	vo_killer_huntress_hurt_003	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_003_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_003		15369
	611327540	vo_killer_huntress_attack_054	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_054_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_054		11721
	667671469	sfx_weapon_axe_attack_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_attack_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\Axe_Attack\Axe_Attack\sfx_weapon_axe_attack_02		9649
	678891394	vo_killer_huntress_hurt_026	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_026_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_026		33611
	696781655	vo_killer_huntress_attack_053	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_053_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_053		6794
	709765646	sfx_hatchet_throw_loop_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_throw_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Throw\sfx_hatchet_throw_loop_02		5200
	710726844	vo_killer_huntress_hurt_014	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_014_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_014		20588
	726728836	sfx_hatchet_charge_cue_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_charge_cue_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Charge_Cue\sfx_hatchet_charge_cue_03		3067
	728113771	sfx_axe_clean_metal_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_clean_metal_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\Axe_Clean\Axe_Clean_Metal\sfx_axe_clean_metal_02		8029
	740585063	sfx_hatchet_reload_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_reload_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Reload_Out\sfx_hatchet_reload_04		3468
	776882009	sfx_axe_pull_out_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_pull_out_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Pull_Out\Axe_Pull_Out\Axe_Pull_Out\sfx_axe_pull_out_01		26450
